id,privacyStatus,title,publishedDate,duration,tags,views,likes,comments,topicCategories,liveStreamActualStartTime,liveStreamActualEndTime,liveStreamScheduledStartTime,localizations
Wj6S7Wka-LM,public,【SF】バーチャルスポーツテスト2222【新種目】,2022-05-09T10:00:14Z,PT10M45S,"['holox', 'hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'ラプラス・ダークネス', 'ラプラス', 'holoX', '白上フブキ', '不知火フレア', 'ロボ子さん', 'スポーツテスト', '春', '2222', 'SF', '未来']",212331,11825,175,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-05-09T10:00:14Z,2022-05-09T10:12:50Z,2022-05-09T10:00:00Z,['en']
Q-UookJcMXI,public,【#ホロGGW】ホロライブ・ゴールデンゲームウィーク大会本戦！,2022-05-08T15:41:16Z,PT4H58M32S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', 'ときのそら', 'ロボ子さん', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', 'アキ・ローゼンタール', '星街すいせい', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '尾丸ポルカ', 'ラプラス・ダークネス', '鷹嶺ルイ', '博衣こより', '沙花叉クロヱ', '風真いろは']",1308681,36880,211,['https://en.wikipedia.org/wiki/Video_game_culture'],2022-05-08T10:05:39Z,2022-05-08T15:04:26Z,2022-05-08T10:00:00Z,[]
LVYMEKlSelU,public,【アニメ】みんなが注目したシーン【総集編】,2022-05-08T09:00:09Z,PT2M38S,[],538321,32574,901,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['es', 'en', 'id']"
VNX_EOB_tMY,public,【漫画】hololiveERROR 第12話「私じゃない」,2022-05-06T15:00:12Z,PT2M7S,"['ホロライブ公式', 'hololiveofficial', 'hololiveERROR', '漫画動画', 'マンガ動画', 'Manga', 'ホラー', 'horror', 'ときのそら', '戌神 ころね', '兎田 ぺこら']",323548,17499,507,[],2022-05-06T15:00:12Z,2022-05-06T15:04:12Z,2022-05-06T15:00:00Z,['en']
DJv6CZZD8xM,public,【感動】こどもたちが描いたホロライブ【こどもの日】,2022-05-05T09:00:16Z,PT10M7S,"['holox', 'hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'さくらみこ', 'ラプラス・ダークネス', 'ラプラス', 'イラスト', '絵', 'こどもの日', '5月', '湊あくあ', '姫森ルーナ', 'ムーナ', '癒月ちょこ', 'holoX']",212827,16454,652,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-05-05T09:00:16Z,2022-05-05T09:12:13Z,2022-05-05T09:00:00Z,['en']
uUfqhM6zNoQ,public,【#いろはにコラボ】祝！鬼灯日和リリース記念！短歌第2弾発表会コラボ配信！,2022-05-04T12:25:01Z,PT1H10M12S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '百鬼あやめ', '大神ミオ', 'いろはにほへと', '短歌']",210647,15271,70,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-05-04T10:59:13Z,2022-05-04T12:09:40Z,2022-05-04T11:00:00Z,[]
lSvZ4J9ZR-I,public,【#holoX秘蔵映像】秘密結社のシークレットミーティング！,2022-05-03T12:41:17Z,PT1H35M53S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'ラプラス・ダークネス', '鷹嶺ルイ', '博衣こより', '沙花叉クロヱ', '風真いろは', 'holoX', '6期生', 'ホロックス']",653654,28308,176,['https://en.wikipedia.org/wiki/Video_game_culture'],2022-05-03T10:58:43Z,2022-05-03T12:34:56Z,2022-05-03T11:00:00Z,[]
xqWE0UYb1zM,public,【#ホロストレンジ】”超越の世界が、開かれる。” ドクター・ストレンジをホロライブメンバーが語る！,2022-05-03T11:03:31Z,PT1H1M48S,"['マーベル', 'ドクター・ストレンジ', 'ドクター・ストレンジ／マルチバース・オブ・マッドネス', 'アベンジャーズ', 'マルチバース', 'hololive', 'ホロライブ', 'VTuber', 'パラレルワールド', 'スパイダーマン', 'アイアンマン', 'アメコミ']",467128,30652,329,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-05-03T09:57:21Z,2022-05-03T10:59:00Z,2022-05-03T10:00:00Z,['en']
wIfPPki7BQ4,public,【10秒チャレンジ】ミスると番組終了！プレッシャーサバイバル【絆】,2022-05-02T10:00:13Z,PT10M35S,"['holox', 'hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '白銀ノエル', '沙花叉クロヱ', '博衣こより', 'holoX', '10秒', 'しりとり', '漢字', '算数', 'これなんだ', 'プレッシャー', '時間制限']",384120,17928,629,[],2022-05-02T10:00:13Z,2022-05-02T10:12:40Z,2022-05-02T10:00:00Z,['en']
UorTPrd0Mlg,public,【アニメ】バード人間コンテスト【ズルい】,2022-05-01T09:00:23Z,PT2M6S,[],1171434,57643,1940,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['en', 'es', 'id']"
1gMSUL_Dj5o,public,【たかねるねるねるね】ホロのご機嫌うるわしゅう#23【ホロライブ公式】,2022-04-30T10:30:00Z,PT29M53S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '赤井はあと', 'ラプラス・ダークネス', '鷹嶺ルイ', 'うるわしゅう', 'はあちゃま', 'holoX']",104778,5828,126,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,['en']
8CyVESdTVLg,public,【漫画】hololiveERROR 第11話「幽霊列車」,2022-04-29T15:00:13Z,PT2M45S,"['ホロライブ公式', 'hololiveofficial', 'hololiveERROR', '漫画動画', 'マンガ動画', 'Manga', 'ホラー', 'horror', 'ときのそら', '猫又 おかゆ', '戌神 ころね', '兎田 ぺこら']",280528,16295,628,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-04-29T15:00:13Z,2022-04-29T15:04:51Z,2022-04-29T15:00:00Z,['en']
VhWhcXBCYHU,public,【#ホロGGW】ホロライブ・ゴールデンゲームウィーク大抽選会！,2022-04-29T11:21:38Z,PT1H8M12S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', 'アキ・ローゼンタール', '大空スバル', '常闇トワ', '鷹嶺ルイ', '友人A', '春先のどか', 'ゴールデンウィーク', 'ゲーム', '大会']",454677,19757,174,['https://en.wikipedia.org/wiki/Video_game_culture'],2022-04-29T10:00:35Z,2022-04-29T11:09:03Z,2022-04-29T10:00:00Z,[]
kK8REf5fbCY,public,次元をこえていく、ホロライブ。【#ホロストレンジ】特別PV,2022-04-29T04:00:14Z,PT30S,"['マーベル', 'ドクター・ストレンジ', 'ドクター・ストレンジ／マルチバース・オブ・マッドネス', 'アベンジャーズ', 'マルチバース', 'hololive', 'ホロライブ', 'VTuber', 'パラレルワールド', 'スパイダーマン', 'アイアンマン', 'アメコミ']",563410,46069,1682,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,['en']
RGzrElLHyKA,public,【ホロのこしかけ 12】春はあげぽよ！五月病から逃げきる方法 / 4月まとめ【友人A・A-chan】hololive FM,2022-04-26T14:22:10Z,PT57M5S,"['ホロライブ', 'ホロライブ公式', '友人A', 'ホロのこしかけ', '聴き流し', 'ラジオ', 'hololive', 'hololiveOfficial', 'えーちゃん', 'hololiveFM']",73879,6262,40,[],2022-04-26T13:14:02Z,2022-04-26T14:11:08Z,2022-04-26T13:15:29Z,[]
TiH2ksjBNsA,public,hololive meets PandaBoY remix【#holo_remix 2022 spring】,2022-04-26T09:00:24Z,PT12M44S,[],391872,17301,259,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",,,,['en']
NdOBrzzaY0s,public,【銀河の車窓から】ホロライブ超特急の旅へようこそ【メンバー探し】,2022-04-25T10:00:19Z,PT9M49S,"['holox', 'hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'アキ・ローゼンタール', '姫森ルーナ', '風真いろは', '尾丸ポルカ', '銀河鉄道', '電車', '宇宙', 'エクスプレス', '車掌']",167732,11165,258,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-04-25T10:00:19Z,2022-04-25T10:11:54Z,2022-04-25T10:00:00Z,['en']
qdaeGH3fJZo,public,【アニメ】みんなを寿司にして遊びた〜い！,2022-04-24T09:00:31Z,PT1M28S,[],1616029,89225,4915,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['id', 'zh-Hant', 'en', 'ko', 'es']"
M2VYMFewUg4,public,【集英社コラボ】重大発表あり！オリジナルマンガを作ろう！【#こちホロ】,2022-04-23T10:00:16Z,PT42M47S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'holox', '星街すいせい', '白銀ノエル', '尾丸ポルカ', 'ラプラス', 'ラプラス・ダークネス', 'マンガ', '漫画', '集英社', 'ジャンプ', 'マッスル', 'コメット', 'COMET', 'ラプLOVE', 'りぼん', '少年', '少女\nマッシュル', 'ダンダダン', '姫様拷問の時間です', 'SPYFAMILY', '推しの子', '花は咲く修羅の如く', 'ハニーレモンソーダ', 'メイちゃんの執事DX', '2.5次元の誘惑', 'デビィ・ザ・コルシファは負けず嫌い', '怪獣8号', 'タコピーの原罪']",237250,14323,465,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-04-23T10:00:16Z,2022-04-23T10:44:53Z,2022-04-23T10:00:00Z,['en']
F2nUO5cx4YM,public,【漫画】hololiveERROR 第10話「日常的ERROR」,2022-04-22T15:00:12Z,PT3M10S,"['ホロライブ公式', 'hololiveofficial', 'hololiveERROR', '漫画動画', 'マンガ動画', 'Manga', 'ホラー', 'horror', 'ときのそら', '猫又 おかゆ', '戌神 ころね', '大空 スバル', '夜空 メル', '大神 ミオ', '兎田 ぺこら']",256271,14835,582,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-04-22T15:00:12Z,2022-04-22T15:05:15Z,2022-04-22T15:00:00Z,['en']
AvOu9B5rsdA,public,【MV】鬼灯日和 / いろはにほへっと あやふぶみ【楽曲好評配信中！】,2022-04-19T09:00:06Z,PT4M41S,"['白上フブキ', '百鬼あやめ', '大神ミオ', 'いろはにほへっとあやふぶみ', 'AyaFubuMi', 'hololive IDOL PROJECT', 'ホロライブ公式', '鬼灯日和', 'おぐらあすか', 'Masahiro Kawata']",1206676,41469,677,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",,,,['en']
gQhJ3Uhop4Y,public,【強心臓】見とけよ新人！これが先輩の威厳だ【豪運】,2022-04-18T10:00:14Z,PT6M51S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'holox', '博衣こより', 'ロボ子さん', '鷹嶺ルイ', 'ラッキー', 'ルーレット', 'ロシアン', '度胸', 'ビビリ', 'チキン']",194131,11066,180,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-04-18T10:00:14Z,2022-04-18T10:08:56Z,2022-04-18T10:00:00Z,['en']
3Bmzo_7w2_U,public,【アニメ】他人の稼いだ金で寿司を食わせろ！！！！！！！,2022-04-17T09:00:01Z,PT2M25S,[],2034581,82794,8989,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['en', 'es', 'id']"
0Y9kBfTIi4c,public,【漫画】hololiveERROR 第9話「青上駅の亡霊」,2022-04-15T15:00:12Z,PT4M6S,"['ホロライブ公式', 'hololiveofficial', 'hololiveERROR', '漫画動画', 'マンガ動画', 'Manga', 'ホラー', 'horror', 'ときのそら', '猫又 おかゆ', '戌神 ころね', '大空 スバル', '夜空 メル', '大神 ミオ', '白上フブキ', '雪花ラミィ']",298218,16880,646,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-04-15T15:00:12Z,2022-04-15T15:06:18Z,2022-04-15T15:00:00Z,['en']
WHmeFiVogwY,public,【漫画】#hololiveERROR 1~8話を同時視聴で一気見！/Watchalong [ 現代編・過去編 ],2022-04-15T10:15:21Z,PT1H10M53S,"['hololive', 'hololive ERROR', 'ホラー', '同時視聴', '友人A', 'Achan', 'Friend A', '春先のどか', 'Harusaki Nodoka', 'hololive official', 'ホロライブ公式', 'ホロライブ', 'watchalong']",142079,10728,49,"['https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",2022-04-15T08:59:25Z,2022-04-15T10:10:18Z,2022-04-15T09:00:00Z,[]
nqSeeYBhojg,public,【ダイジェストムービー】hololive 3rd fes. Link Your Wish Japan ver.【#つながるホロライブ】,2022-04-13T10:00:14Z,PT1M51S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'AZKi', '星街すいせい', '兎田ぺこら', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', 'EXPO', 'フェス', '3rd', 'エキスポ']",239609,20906,532,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Music_video_game']",2022-04-13T10:00:14Z,2022-04-13T10:03:56Z,2022-04-13T10:00:00Z,[]
b3pryfi3ntI,public,【悪夢再び】春のギロチン祭り開幕！【#ギロチンクイズ】,2022-04-12T04:12:18Z,PT16M35S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'ギロチン', 'クイズ', 'ホラー', '恐怖', 'ジョーカー', 'JOKER', '人狼', '春', '桜', 'holox', '常闇トワ', 'ラプラス・ダークネス', 'ラプラス', '鷹嶺ルイ', '風真いろは']",359817,9180,157,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,['en']
RPfntreemLs,public,【アニメ】時期が悪いとこうなります,2022-04-10T09:00:10Z,PT1M26S,[],1678311,64168,1379,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['id', 'en', 'es']"
V1OzY9Z8vqY,public,何度でも観たい！3rd fes. DAY1&2まるっと1日同時視聴【Watchalong 友人A / 春先のどか】,2022-04-09T10:23:47Z,PT6H46M21S,"['ホロライブ', '同時視聴', 'ホロライブ公式', 'watchalong', '3rd fes', 'Link Your Wish', 'EXPO', '友人A', 'A-chan', 'Friend A', '春先のどか', 'Harusaki Nodoka']",351615,20469,135,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-04-09T02:59:36Z,2022-04-09T09:45:57Z,2022-04-09T03:00:00Z,[]
aQNVlRZ8Ygs,public,【漫画】hololiveERROR 第8話「また、あの町へ」,2022-04-08T15:00:00Z,PT3M21S,"['ホロライブ公式', 'hololiveofficial', 'hololiveERROR', '漫画動画', 'マンガ動画', 'Manga', 'ホラー', 'horror', 'ときのそら', '猫又 おかゆ', '戌神 ころね']",284488,16160,516,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,['en']
DciOCMAUhRE,public,【推理】目隠し食レポ！バカ舌探偵はこの人です【混乱】,2022-04-07T11:00:15Z,PT11M52S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '食レポ', '探偵', '目隠し', '牛丼', 'たこ焼き', 'お好み焼き', 'みかん', 'オレンジ', 'さくらみこ', '白銀ノエル', '百鬼あやめ']",583504,27849,660,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-04-07T11:00:15Z,2022-04-07T11:16:23Z,2022-04-07T11:00:00Z,['en']
jZJVfEaB8Ps,public,【笑わせ】ハーモニカ女神の笑顔を取り戻せ！【妖精】,2022-04-04T10:00:26Z,PT8M31S,"['ハーモニカ', '笑い', '笑顔', '女神', '妖精', 'イラスト', '写真', 'holox', 'hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'アキ・ローゼンタール', '姫森ルーナ', '風真いろは', '尾丸ポルカ']",322892,20245,542,['https://en.wikipedia.org/wiki/Video_game_culture'],2022-04-04T10:00:26Z,2022-04-04T10:10:36Z,2022-04-04T10:00:00Z,['en']
x-_rBrnQesY,public,【アニメ】うるせぇ！こっちは仕事で地球守ってんだ！【爆速退勤アキガンガー第１話】,2022-04-03T09:00:24Z,PT1M51S,[],1256222,66463,2777,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['es', 'id', 'en']"
njgYInkuP8s,public,【漫画】hololiveERROR 第7話「始まりの肝試し」,2022-04-01T15:00:35Z,PT4M26S,"['ホロライブ公式', 'hololiveofficial', 'hololiveERROR', '漫画動画', 'マンガ動画', 'Manga', 'ホラー', 'horror', 'ときのそら', '星街すいせい', '白銀ノエル', '獅白ぼたん', '尾丸ポルカ', 'さくらみこ']",332885,16902,585,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,['en']
wjyIY0-C-ig,public,【新キャラ誕生】エイプリルフール楽しまないと損だよね【全部ウソ】,2022-04-01T09:00:15Z,PT8M12S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '博衣こより', 'holoX', '白銀ノエル', '沙花叉クロヱ', 'エイプリルフール', 'ウソ', 'ガトリング', 'アンサー', '4月']",597329,33165,837,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-04-01T09:00:15Z,2022-04-01T09:10:17Z,2022-04-01T09:00:00Z,['en']
ApKuitWq-TE,public,【4月1日】新卒で入った事務所の闇がヤバすぎる……【#ホロ入社式】,2022-04-01T01:00:02Z,PT5M54S,"['ホロライブ公式', '友人A', 'えーちゃん', '春先のどか', 'Friend A', 'Harusaki Nodoka', 'hololive official', 'エイプリルフール', 'ホロライブ', 'ときのそら', 'Tokino Sora']",855675,54588,2908,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,['en']
3L8N6UpsMEk,public,【ホロのこしかけ 11】つながるホロライブを振り返りたいし明日は新人が来る！ / 3月まとめ【友人A・えーちゃん】hololive FM,2022-03-31T14:31:58Z,PT1H5M45S,"['ホロのこしかけ', 'ホロライブ', 'ホロライブのこしかけラジオ', 'hololiveFM', 'ホロライブ公式', '公式番組', '友人A', 'えーちゃん', 'A-chan', 'hololive official']",126492,9417,,['https://en.wikipedia.org/wiki/Action-adventure_game'],2022-03-31T13:14:22Z,2022-03-31T14:20:11Z,2022-03-31T13:15:00Z,[]
iojKXYvoYwc,public,【漫画】hololiveERROR 第6話「憧れの彼女」,2022-03-30T15:00:26Z,PT4M34S,"['ホロライブ公式', 'hololiveofficial', 'hololiveERROR', '漫画動画', 'マンガ動画', 'Manga', 'ホラー', 'horror', 'ときのそら', '星街すいせい', '白銀ノエル', '獅白ぼたん', '尾丸ポルカ', 'さくらみこ']",335031,18860,798,[],,,,['en']
CwlZDX1mo0E,public,【頭脳戦】ミスると爆発…!?しりとりデスゲーム【爆弾発言】,2022-03-28T10:00:11Z,PT9M22S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'しりとり', '爆弾', 'ボンバー', '解除', 'ロボ子さん', '博衣こより', '鷹嶺ルイ', 'holoX']",253320,14652,343,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-03-28T10:00:11Z,2022-03-28T10:11:28Z,2022-03-28T10:00:00Z,['en']
HDJivz8jMXk,public,【#ホロとシンクロ】重大発表がしたい特番。【できる？】,2022-03-27T13:30:35Z,PT2H10M30S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '大空スバル', '天音かなた', '白銀ノエル', 'SEGA', 'シン・クロニクル', '運命', '選択']",484753,22031,140,"['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",2022-03-27T10:59:22Z,2022-03-27T13:09:46Z,2022-03-27T11:00:00Z,[]
aBlUC-0pdwc,public,【アニメ】クロニクルでしか得られない栄養があるんだよなぁ！？,2022-03-27T09:00:00Z,PT1M41S,[],1221118,50115,2616,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,"['en', 'id', 'es']"
yH9tRm_pt78,public,【漫画】hololiveERROR 第5話「美空時乃の呪い」,2022-03-25T15:00:27Z,PT3M34S,"['ホロライブ公式', 'hololiveofficial', 'hololiveERROR', '漫画動画', 'マンガ動画', 'Manga', 'ホラー', 'horror', 'ときのそら', '白上フブキ', '夏色まつり', '雪花ラミィ', '星街すいせい', '白銀ノエル', '獅白ぼたん', '尾丸ポルカ', 'アキ・ローゼンタール', '桃鈴ねね']",338540,18569,778,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,['en']
NC157PGs85g,public,【Moving Out】マブって1人じゃなきゃダメなの？ときのそらのチームワーク編【ホロライブ #まるヤマ駅前】,2022-03-24T11:00:12Z,PT28M49S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'ときのそら', '大空スバル', '宝鐘マリン', 'まるやま', 'maruyama']",219948,11423,274,"['https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",2022-03-24T11:00:12Z,2022-03-24T11:30:55Z,2022-03-24T11:00:00Z,['en']
uvp0f8phaSQ,public,【漫画】hololiveERROR 第4話「帰りましょう転校生」,2022-03-23T15:00:33Z,PT3M42S,"['ホロライブ公式', 'hololiveofficial', 'hololiveERROR', '漫画動画', 'マンガ動画', 'Manga', 'ホラー', 'horror', 'ときのそら', '白上フブキ', '夏色まつり', '雪花ラミィ']",334587,20237,732,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,['en']
Vi1t3r-8QW4,public,【ブチアゲ】テンションを操作してパーティータイム！！！【喜怒哀楽】,2022-03-21T10:00:13Z,PT7M1S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'テンション', 'ダイヤル', '喜怒哀楽', '爆笑', '100']",381178,23074,613,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2022-03-21T10:00:13Z,2022-03-21T10:09:06Z,2022-03-21T10:00:00Z,['en']
LgyXzn0k0MA,public,【#つながるホロライブDAY2】hololive 3rd fes. Link Your Wish【チラ見せ】,2022-03-20T08:57:05Z,PT1H45M,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'AZKi', '星街すいせい', '兎田ぺこら', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', 'EXPO', 'フェス', '3rd', 'エキスポ']",1660232,57404,634,['https://en.wikipedia.org/wiki/Music_video_game'],2022-03-20T07:00:04Z,2022-03-20T08:44:54Z,2022-03-20T07:00:00Z,[]
TtB0GZLum1w,public,【#つながるホロライブDAY2】hololive SUPER EXPO 2022 イベントステージ,2022-03-20T07:51:11Z,PT5H47M13S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'AZKi', '星街すいせい', '兎田ぺこら', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', 'EXPO', 'エキスポ', 'フェス', '3rd']",1878924,68295,240,[],2022-03-20T01:00:08Z,2022-03-20T06:47:16Z,2022-03-20T01:00:00Z,[]
vaKSDxyIcj8,public,【アニメ】あたしゃ止めたんだけどねぇ,2022-03-20T07:00:14Z,PT1M19S,[],1358402,61159,2288,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['es', 'id', 'en']"
zkXvWvTX_BE,public,【#つながるホロライブDAY1】hololive 3rd fes. Link Your Wish【チラ見せ】,2022-03-19T09:12:44Z,PT2H3S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'AZKi', '星街すいせい', '兎田ぺこら', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', 'EXPO', 'フェス', '3rd', 'エキスポ']",2903542,99695,1546,['https://en.wikipedia.org/wiki/Video_game_culture'],2022-03-19T07:00:15Z,2022-03-19T09:00:08Z,2022-03-19T07:00:00Z,[]
mmXtTru8g8E,public,【#つながるホロライブDAY1】hololive SUPER EXPO 2022 イベントステージ,2022-03-19T07:23:46Z,PT5H45M17S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白上フブキ', '湊あくあ', '赤井はあと', 'ときのそら', 'ロボ子さん', '大神ミオ', '夜空メル', '大空スバル', '夏色まつり', 'さくらみこ', '百鬼あやめ', '紫咲シオン', 'アキ・ローゼンタール', '戌神ころね', '猫又おかゆ', 'AZKi', '星街すいせい', '兎田ぺこら', '不知火フレア', '白銀ノエル', '宝鐘マリン', '天音かなた', '姫森ルーナ', '角巻わため', '常闇トワ', '癒月ちょこ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '尾丸ポルカ', 'EXPO', 'フェス', '3rd', 'エキスポ']",2333873,85064,504,['https://en.wikipedia.org/wiki/Music'],2022-03-19T01:00:13Z,2022-03-19T06:45:20Z,2022-03-19T01:00:00Z,[]
